"ID","DATA_PRODUKCJI","CENA","KOSZT","ID_ZAMOWIENIE","ID_PRODUCENT","ID_ODDZIAL","ID_INSTRUMENT"
8615,10/03/16,1280,1170,84,36,13,26
8616,04/11/08,1670,1520,313,48,24,32
8617,00/07/01,720,660,358,2,30,13
8618,07/12/21,2210,2010,154,38,18,6
8619,00/07/22,2240,2040,20,32,6,48
8620,03/07/19,680,620,138,49,31,9
8621,09/04/01,50,50,159,15,1,58
8622,00/12/15,1460,1330,218,17,23,37
8623,01/02/08,530,490,101,9,45,70
8624,02/01/17,380,350,348,48,32,16
8625,03/08/18,1320,1200,282,50,41,31
8626,05/09/27,920,840,367,12,13,45
8627,07/09/13,950,870,283,46,50,66
8628,09/06/08,1830,1670,275,47,36,13
8629,02/04/16,1720,1570,235,3,6,63
8630,10/07/17,1840,1680,91,46,35,49
8631,00/03/28,1850,1690,330,42,39,3
8632,03/05/18,780,710,53,2,21,1
8633,06/08/22,510,470,120,19,10,62
8634,09/01/09,110,100,3,26,21,61
8635,04/05/11,1370,1250,70,10,36,34
8636,03/11/05,830,760,372,43,3,39
8637,03/11/17,2270,2070,212,30,15,73
8638,01/07/19,1170,1070,394,41,40,42
8639,03/06/16,300,280,98,47,9,54
8640,05/11/19,1760,1600,245,49,36,44
8641,09/06/02,2030,1850,354,14,21,64
8642,10/02/27,2160,1970,278,27,48,15
8643,09/08/13,410,380,163,50,6,32
8644,05/10/17,960,880,172,4,10,75
8645,04/08/15,1630,1490,295,27,10,45
8646,07/02/16,970,890,9,22,47,13
8647,07/07/16,470,430,157,14,19,15
8648,10/03/03,40,40,141,24,38,60
8649,02/01/13,1050,960,86,31,30,3
8650,07/02/08,20,20,152,4,6,67
8651,09/04/02,420,390,148,34,50,59
8652,03/03/25,260,240,300,2,4,52
8653,00/07/12,160,150,149,25,6,75
8654,09/07/09,1670,1520,183,10,37,62
8655,09/10/11,2020,1840,299,34,4,41
8656,00/06/19,590,540,60,14,43,75
8657,05/11/20,1030,940,374,12,13,67
8658,05/08/20,1540,1400,330,1,35,1
8659,04/10/11,130,120,295,48,33,16
8660,02/07/13,2220,2020,66,26,24,51
8661,03/04/05,2000,1820,398,12,1,58
8662,09/10/06,60,60,196,44,15,40
8663,01/04/26,850,780,204,21,4,13
8664,00/06/10,1510,1380,2,41,15,62
8665,06/07/19,2270,2070,177,21,21,65
8666,05/04/25,1030,940,282,31,15,28
8667,04/11/19,420,390,174,31,31,71
8668,10/08/20,2160,1970,303,31,19,64
8669,07/11/25,1650,1500,115,21,48,39
8670,04/03/10,190,180,336,50,10,20
8671,04/07/08,1690,1540,49,18,11,14
8672,00/05/21,1540,1400,223,38,33,12
8673,03/10/01,1890,1720,311,12,14,61
8674,04/02/13,2240,2040,394,11,23,37
8675,05/02/15,640,590,248,31,36,51
8676,04/08/03,890,810,292,11,3,34
8677,00/08/22,1570,1430,195,15,34,50
8678,10/06/14,1360,1240,204,33,4,58
8679,06/05/18,1450,1320,72,40,17,37
8680,06/10/16,330,300,83,28,47,15
8681,02/10/23,1010,920,281,6,40,10
8682,02/07/08,1900,1730,297,42,13,39
8683,10/06/27,1400,1280,213,13,17,25
8684,05/02/21,620,570,271,33,45,14
8685,00/11/25,2230,2030,77,39,16,38
8686,01/08/17,880,800,246,22,6,45
8687,08/01/24,1040,950,355,11,50,30
8688,03/08/06,260,240,254,2,41,15
8689,08/12/16,440,400,101,23,34,62
8690,07/01/16,970,890,295,36,45,35
8691,10/09/19,610,560,325,38,48,28
8692,05/06/11,2230,2030,2,32,39,15
8693,05/09/05,1710,1560,195,44,34,4
8694,03/03/08,2260,2060,96,32,45,74
8695,08/11/01,1250,1140,320,20,43,32
8696,05/05/24,420,390,288,33,43,21
8697,08/09/22,1600,1460,205,19,26,22
8698,01/10/02,1960,1790,372,50,45,25
8699,05/06/18,1110,1010,56,44,1,29
8700,04/08/01,30,30,236,15,36,46
8701,05/08/12,1840,1680,164,6,20,60
8702,03/09/11,1030,940,232,35,29,20
8703,08/07/18,660,600,129,46,36,68
8704,08/01/14,1460,1330,202,33,19,65
8705,07/11/26,1520,1390,239,11,28,41
8706,05/12/17,1770,1610,145,7,10,32
8707,03/06/28,560,510,255,2,36,36
8708,07/04/10,1350,1230,365,45,30,3
8709,04/10/06,190,180,113,19,40,37
8710,05/12/01,1920,1750,336,2,15,24
8711,04/01/02,120,110,309,37,37,21
8712,03/06/07,2140,1950,218,28,18,47
8713,07/12/27,1300,1190,301,40,50,44
8714,08/01/11,790,720,44,1,36,53
8715,06/03/03,1490,1360,216,33,31,12
8716,00/10/27,380,350,261,2,11,5
8717,05/10/16,580,530,200,2,22,60
8718,03/06/23,340,310,135,44,38,70
8719,10/06/18,1410,1290,124,46,31,49
8720,08/05/28,1920,1750,130,3,28,38
8721,04/11/07,40,40,214,7,17,6
8722,08/04/13,750,690,86,29,9,7
8723,07/06/21,620,570,277,22,46,30
8724,06/03/28,1650,1500,101,1,35,49
8725,03/04/26,1560,1420,10,15,19,4
8726,01/02/12,1650,1500,77,32,3,9
8727,08/08/02,2260,2060,230,48,26,61
8728,05/03/24,1710,1560,113,4,3,7
8729,00/04/06,1680,1530,170,21,15,13
8730,00/01/18,1880,1710,144,38,47,11
8731,03/12/02,1850,1690,261,11,18,42
8732,07/05/24,1450,1320,379,33,50,51
8733,07/12/04,670,610,200,34,25,22
8734,08/08/01,1880,1710,3,15,45,50
8735,08/05/13,1690,1540,20,10,40,68
8736,08/06/20,90,90,311,50,42,29
8737,10/07/18,370,340,297,9,28,50
8738,09/08/07,130,120,329,23,16,69
8739,05/08/19,1080,990,136,3,10,19
8740,07/10/28,1460,1330,217,48,33,62
8741,02/10/13,1330,1210,225,42,2,21
8742,09/09/02,2170,1980,295,5,50,1
8743,09/12/24,1680,1530,100,9,9,4
8744,10/04/08,1660,1510,84,7,43,17
8745,07/01/21,930,850,131,39,10,24
8746,08/05/28,2090,1900,241,3,13,1
8747,10/09/20,600,550,254,23,29,58
8748,06/09/12,990,900,237,25,50,6
8749,05/03/13,510,470,4,34,29,43
8750,06/03/07,510,470,26,31,29,5
8751,00/09/15,1710,1560,168,43,15,45
8752,02/12/03,500,460,360,29,4,26
8753,10/08/19,1260,1150,393,50,47,48
8754,10/09/28,290,270,232,46,40,50
8755,10/09/16,1820,1660,119,35,47,66
8756,04/02/19,1080,990,153,39,13,29
8757,06/05/26,1900,1730,371,32,50,26
8758,07/07/07,1070,980,333,44,15,67
8759,05/04/05,160,150,303,23,7,29
8760,07/02/18,1360,1240,260,17,1,30
8761,08/06/01,1810,1650,233,5,10,22
8762,01/02/12,1370,1250,78,5,16,4
8763,03/11/05,1930,1760,99,41,45,28
8764,04/05/13,1700,1550,76,35,20,49
8765,09/06/26,1140,1040,317,15,39,70
8766,00/02/14,250,230,287,46,22,50
8767,02/05/07,2060,1880,376,2,11,38
8768,04/02/21,1060,970,326,20,19,75
8769,08/01/07,1770,1610,357,46,27,73
8770,10/10/11,1360,1240,259,37,25,52
8771,08/04/16,1650,1500,339,28,11,36
8772,09/02/20,470,430,118,42,36,75
8773,00/08/01,930,850,371,8,44,24
8774,04/11/02,1850,1690,143,26,9,63
8775,03/08/16,1290,1180,21,2,21,60
8776,02/05/23,510,470,224,21,4,21
8777,01/07/28,10,10,27,18,29,42
8778,08/12/18,1410,1290,215,11,13,46
8779,06/02/03,1050,960,325,26,10,41
8780,08/01/02,220,200,183,12,45,54
8781,07/09/20,730,670,3,36,7,32
8782,10/10/21,2000,1820,287,1,19,70
8783,04/01/22,1960,1790,53,6,34,24
8784,09/05/21,330,300,336,31,14,25
8785,10/03/05,970,890,157,6,32,65
8786,01/08/13,1280,1170,251,41,2,18
8787,05/10/22,1340,1220,283,39,50,36
8788,03/11/03,190,180,31,50,27,31
8789,01/12/11,140,130,94,41,43,5
8790,09/03/03,2130,1940,14,38,15,38
8791,00/05/18,360,330,281,23,24,6
8792,10/07/22,1460,1330,248,24,49,71
8793,06/01/26,390,360,10,27,17,49
8794,08/10/15,1630,1490,366,22,6,71
8795,05/01/21,1180,1080,19,28,31,53
8796,04/10/09,970,890,15,3,25,29
8797,03/05/10,2100,1910,117,8,38,68
8798,08/02/21,1510,1380,45,23,34,12
8799,06/06/19,170,160,191,44,43,33
8800,01/04/23,110,100,23,17,35,38
8801,09/01/14,1550,1410,98,45,41,43
8802,03/10/17,1350,1230,79,47,40,58
8803,06/02/03,610,560,143,18,45,75
8804,02/08/26,1990,1810,53,39,37,37
8805,06/12/28,1340,1220,7,8,38,61
8806,01/03/11,20,20,74,41,22,48
8807,07/10/11,570,520,136,38,20,70
8808,04/03/04,750,690,93,41,9,75
8809,09/11/06,1910,1740,166,37,23,30
8810,10/08/03,2260,2060,336,16,38,38
8811,10/08/13,400,370,78,2,34,23
8812,00/12/14,1490,1360,147,19,27,23
8813,05/10/21,1160,1060,243,47,42,15
8814,06/06/16,880,800,278,37,42,57
8815,03/04/06,190,180,357,33,46,73
8816,00/12/12,1900,1730,75,31,47,54
8817,08/04/02,1610,1470,116,36,1,7
8818,02/09/16,1430,1300,368,15,50,68
8819,00/05/14,1880,1710,113,23,25,16
8820,08/10/22,860,790,136,14,31,59
8821,01/05/07,1230,1120,91,42,48,15
8822,01/08/25,1690,1540,322,17,41,28
8823,05/08/09,1560,1420,69,32,41,25
8824,00/11/12,1430,1300,383,24,21,70
8825,06/06/21,2160,1970,205,17,31,30
8826,07/07/09,1360,1240,15,16,36,32
8827,07/12/03,1670,1520,38,9,12,16
8828,07/02/02,1620,1480,68,35,45,56
8829,00/11/28,300,280,46,35,32,16
8830,05/03/26,2130,1940,301,25,35,12
8831,01/02/20,550,500,184,24,12,67
8832,08/12/20,390,360,266,30,44,72
8833,05/03/08,330,300,162,19,25,34
8834,08/12/01,610,560,254,23,35,61
8835,02/06/16,0,0,270,23,11,68
8836,06/12/01,1920,1750,151,35,8,66
8837,06/07/20,790,720,157,50,20,76
8838,00/05/14,1960,1790,166,32,45,66
8839,07/11/03,310,290,14,27,4,35
8840,10/03/03,10,10,205,5,2,67
8841,05/10/06,170,160,50,6,23,16
8842,03/03/25,1570,1430,59,42,29,68
8843,01/01/08,570,520,266,28,24,75
8844,09/05/12,1790,1630,97,6,2,11
8845,04/04/20,1580,1440,246,31,30,72
8846,00/05/10,800,730,351,34,22,62
8847,06/01/01,2270,2070,359,16,19,64
8848,08/09/14,2120,1930,359,38,37,76
8849,10/11/24,580,530,205,11,49,60
8850,09/04/09,720,660,56,20,42,36
8851,08/06/08,850,780,168,7,20,75
8852,03/11/11,1710,1560,338,9,31,61
8853,04/12/16,2020,1840,10,16,36,67
8854,02/03/22,1380,1260,119,3,32,75
8855,05/01/11,960,880,51,46,4,51
8856,01/12/04,1790,1630,296,7,44,43
8857,09/06/22,2090,1900,227,27,24,5
8858,09/07/12,1210,1100,291,23,32,35
8859,03/02/28,2280,2080,250,9,9,4
8860,09/12/25,190,180,251,11,37,40
8861,10/07/16,2180,1990,266,21,21,75
8862,08/11/01,780,710,47,28,31,10
8863,10/12/04,1510,1380,210,6,48,19
8864,06/10/26,1800,1640,224,47,20,39
8865,10/11/27,1370,1250,100,16,32,44
8866,10/12/11,230,210,126,1,13,42
8867,00/12/07,690,630,79,44,13,19
8868,01/10/27,30,30,42,12,48,73
8869,00/03/19,670,610,261,14,16,52
8870,00/01/04,1270,1160,277,37,18,67
8871,10/01/13,1370,1250,357,13,28,13
8872,08/10/12,1440,1310,31,14,11,1
8873,08/02/12,790,720,304,37,11,64
8874,02/11/22,910,830,328,49,14,16
8875,05/07/18,1890,1720,39,41,19,36
8876,00/11/05,840,770,161,25,25,60
8877,04/01/18,770,700,314,33,42,47
8878,02/02/10,910,830,106,4,19,73
8879,08/12/26,2040,1860,298,49,43,17
8880,07/07/13,500,460,245,34,12,17
8881,01/12/28,400,370,199,23,2,26
8882,07/05/16,790,720,33,43,35,59
8883,02/01/12,2180,1990,322,35,4,75
8884,01/06/06,1670,1520,47,33,33,64
8885,03/02/04,1900,1730,395,49,11,36
8886,06/12/24,940,860,367,5,38,65
8887,01/01/22,2030,1850,275,19,43,6
8888,03/07/18,1670,1520,258,6,2,54
8889,04/03/12,80,80,378,37,7,42
8890,00/12/14,2060,1880,25,35,35,67
8891,07/05/14,60,60,176,48,32,3
8892,00/03/18,1920,1750,372,23,16,46
8893,06/04/06,940,860,183,44,48,51
8894,09/09/22,180,170,99,42,8,34
8895,08/12/06,110,100,207,20,15,73
8896,10/10/15,1460,1330,103,13,13,29
8897,04/09/08,1710,1560,23,24,16,75
8898,08/02/19,1300,1190,208,38,46,2
8899,07/08/16,1240,1130,66,33,3,72
8900,04/10/27,2230,2030,16,40,37,46
8901,09/05/19,70,70,78,43,16,27
8902,06/04/07,970,890,38,39,7,1
8903,06/01/17,1870,1700,270,24,6,1
8904,06/10/19,180,170,98,42,40,74
8905,08/09/07,780,710,272,38,35,14
8906,05/02/09,810,740,167,23,5,37
8907,02/04/13,750,690,246,1,9,4
8908,01/12/19,420,390,131,34,39,23
8909,09/12/25,40,40,129,33,7,13
8910,00/08/16,480,440,279,21,47,18
8911,03/12/20,1990,1810,224,20,30,20
8912,05/04/03,10,10,213,38,48,4
8913,06/10/15,2220,2020,260,20,1,31
8914,00/12/13,790,720,172,26,33,11
8915,08/10/26,1660,1510,206,36,23,57
8916,00/11/18,140,130,189,38,46,26
8917,02/09/01,2290,2090,30,16,6,56
8918,05/11/08,1030,940,41,47,10,72
8919,06/10/07,690,630,357,16,14,63
8920,06/09/22,400,370,175,45,38,63
8921,02/03/17,1190,1090,211,3,24,41
8922,00/12/18,1800,1640,305,50,37,38
8923,01/11/23,1700,1550,361,31,32,63
8924,09/05/06,190,180,222,49,6,19
8925,03/08/14,450,410,215,43,48,53
8926,06/09/05,680,620,233,19,10,12
8927,08/02/01,500,460,141,26,27,53
8928,04/11/13,1110,1010,64,22,34,53
8929,07/01/11,1900,1730,301,21,20,69
8930,02/02/02,1430,1300,388,18,31,35
8931,09/06/27,1410,1290,167,50,32,23
8932,09/01/16,810,740,359,23,26,73
8933,09/01/02,350,320,378,7,4,28
8934,09/04/04,220,200,120,22,10,22
8935,06/07/27,1880,1710,249,24,4,28
8936,03/12/08,930,850,200,26,34,20
8937,10/09/05,950,870,274,21,49,34
8938,01/10/09,420,390,343,41,49,29
8939,06/10/27,2110,1920,344,29,11,9
8940,10/06/11,370,340,167,33,18,53
8941,01/08/02,2060,1880,201,40,19,16
8942,04/09/24,810,740,6,23,50,65
8943,02/11/13,0,0,87,11,7,52
8944,05/11/18,530,490,359,40,14,64
8945,02/07/15,1210,1100,83,12,9,65
8946,07/01/04,620,570,41,47,35,9
8947,00/09/10,1540,1400,172,6,50,53
8948,01/02/13,1050,960,173,40,28,42
8949,01/06/13,1140,1040,339,33,23,30
8950,05/05/11,520,480,212,39,50,18
8951,07/05/06,530,490,137,12,7,55
8952,09/04/20,150,140,30,35,4,2
8953,06/04/16,1930,1760,126,3,49,50
8954,04/09/11,290,270,283,29,3,59
8955,05/02/09,120,110,227,7,39,58
8956,04/04/19,1760,1600,43,29,5,21
8957,01/05/28,1490,1360,328,15,41,33
8958,05/10/17,220,200,1,44,1,16
8959,03/09/19,1070,980,366,46,39,42
8960,01/03/22,590,540,107,33,20,58
8961,08/03/09,2290,2090,69,11,41,60
8962,01/08/22,490,450,331,36,37,62
8963,04/10/12,480,440,206,4,4,33
8964,01/05/12,1070,980,112,47,43,26
8965,07/11/14,1450,1320,104,39,23,14
8966,10/10/04,1170,1070,221,25,1,40
8967,08/12/23,1940,1770,38,6,46,56
8968,09/01/07,460,420,32,23,11,56
8969,05/07/17,1350,1230,55,46,16,20
8970,10/01/28,300,280,58,6,26,43
8971,09/07/02,1900,1730,235,10,41,37
8972,02/03/21,1070,980,93,20,35,32
8973,01/11/21,480,440,68,44,44,61
8974,08/12/26,1410,1290,360,13,24,34
8975,02/04/11,1700,1550,49,8,15,11
8976,07/08/24,2280,2080,203,16,21,51
8977,02/10/21,1820,1660,148,25,14,14
8978,09/08/25,1990,1810,361,38,43,29
8979,10/10/08,1110,1010,380,28,29,59
8980,04/07/26,2250,2050,384,15,44,16
8981,07/05/06,1230,1120,138,12,4,45
8982,10/04/03,1540,1400,66,9,18,29
8983,10/02/27,1320,1200,223,37,43,44
8984,06/01/28,860,790,94,40,8,64
8985,02/03/21,1070,980,268,39,48,25
8986,10/09/07,2210,2010,326,35,49,54
8987,04/08/25,180,170,224,16,26,46
8988,09/10/18,1040,950,154,33,17,74
8989,03/01/12,1680,1530,396,2,39,75
8990,06/06/28,1680,1530,315,48,13,66
8991,02/11/15,810,740,113,32,46,22
8992,02/05/04,260,240,232,48,27,10
8993,00/06/12,220,200,15,50,17,54
8994,06/08/20,2170,1980,323,12,8,67
8995,09/12/27,260,240,342,5,18,32
8996,05/11/18,1600,1460,316,42,44,33
8997,01/11/05,1460,1330,8,39,15,15
8998,02/06/17,220,200,67,38,36,33
8999,10/02/14,900,820,69,5,14,18
9000,02/02/10,2060,1880,348,18,44,31
9001,08/04/19,160,150,381,33,20,28
9002,10/06/07,1170,1070,243,47,35,13
9003,05/04/14,580,530,265,31,15,3
9004,08/12/12,1180,1080,6,33,24,5
9005,03/05/14,1220,1110,155,23,38,18
9006,10/09/09,1930,1760,258,41,28,11
9007,08/09/05,1110,1010,175,45,42,50
9008,08/09/27,1320,1200,192,17,14,32
9009,01/06/27,340,310,30,3,19,56
9010,04/06/14,570,520,332,48,15,44
9011,03/08/05,580,530,52,49,21,70
9012,01/07/15,370,340,223,14,8,21
9013,03/01/06,510,470,187,16,6,11
9014,01/05/06,590,540,100,36,11,65
9015,07/03/08,860,790,237,38,48,47
9016,06/01/28,590,540,198,24,48,63
9017,04/05/19,1960,1790,181,22,39,54
9018,01/03/02,1550,1410,95,42,32,26
9019,07/05/24,1240,1130,318,12,28,12
9020,05/11/11,1550,1410,313,19,47,27
9021,04/02/18,140,130,209,12,28,51
9022,09/07/24,360,330,64,49,6,10
9023,06/03/11,1620,1480,217,24,40,34
9024,07/01/18,530,490,125,28,16,64
9025,02/09/03,330,300,386,8,32,22
9026,08/12/09,670,610,43,17,4,50
9027,08/11/27,560,510,53,5,49,56
9028,01/07/26,1350,1230,357,33,34,27
9029,04/08/14,460,420,220,28,48,32
9030,05/12/25,450,410,149,20,25,13
9031,08/07/11,2150,1960,147,49,16,51
9032,01/02/07,880,800,325,31,15,4
9033,04/01/04,1960,1790,148,24,13,24
9034,05/02/17,380,350,81,31,40,72
9035,03/05/02,1430,1300,73,46,49,10
9036,06/04/18,1740,1590,274,25,28,74
9037,06/07/23,2160,1970,269,42,36,71
9038,10/03/27,2020,1840,276,19,12,6
9039,01/11/02,1210,1100,251,33,33,34
9040,08/11/21,2240,2040,304,11,26,5
9041,01/02/04,500,460,332,4,21,57
9042,00/01/20,570,520,129,39,7,4
9043,02/04/06,2280,2080,75,11,40,42
9044,06/02/14,170,160,50,43,3,6
9045,08/10/23,1620,1480,36,17,9,29
9046,04/05/09,660,600,76,31,37,21
9047,04/05/14,1440,1310,96,1,27,3
9048,06/05/23,1330,1210,12,16,20,21
9049,05/11/25,220,200,73,44,14,20
9050,03/12/12,530,490,186,25,3,2
9051,09/04/01,770,700,379,33,35,36
9052,02/09/09,850,780,226,3,22,61
9053,03/10/16,300,280,336,3,25,69
9054,06/05/19,370,340,111,46,6,22
9055,06/11/21,120,110,66,27,36,26
9056,09/04/05,1620,1480,137,16,1,14
9057,06/01/25,460,420,268,46,1,20
9058,00/04/12,2020,1840,189,21,13,26
9059,08/08/17,790,720,73,48,7,76
9060,08/04/05,70,70,69,36,20,66
9061,02/10/13,1490,1360,130,41,40,51
9062,09/09/01,360,330,234,32,39,50
9063,01/01/01,140,130,34,3,9,75
9064,01/07/11,110,100,137,4,22,50
9065,06/04/26,520,480,165,40,28,3
9066,08/09/08,1210,1100,298,2,2,29
9067,01/09/09,1540,1400,228,14,11,55
9068,02/07/14,500,460,121,20,50,41
9069,05/03/26,1280,1170,57,25,23,6
9070,06/10/27,340,310,80,37,7,31
9071,10/08/05,2130,1940,160,47,3,27
9072,07/11/25,530,490,25,26,14,72
9073,01/07/03,910,830,371,1,19,16
9074,08/10/13,2130,1940,368,26,43,1
9075,10/06/21,2160,1970,316,43,38,7
9076,09/08/06,2210,2010,142,43,45,58
9077,10/01/15,0,0,262,47,33,13
9078,02/11/01,910,830,111,38,30,39
9079,03/08/13,1630,1490,236,9,5,32
9080,10/12/07,1610,1470,156,20,28,48
9081,00/03/20,2020,1840,23,45,40,15
9082,10/07/21,2040,1860,128,23,43,40
9083,04/05/21,2040,1860,147,34,46,54
9084,03/04/10,2040,1860,102,13,41,25
9085,04/11/28,2100,1910,105,29,15,1
9086,04/06/04,40,40,215,25,38,20
9087,07/12/09,420,390,261,46,16,36
9088,02/09/02,1980,1800,272,13,37,31
9089,09/12/21,60,60,369,19,30,13
9090,00/10/13,360,330,265,37,38,5
9091,01/03/05,1010,920,311,35,38,55
9092,03/10/03,1430,1300,174,1,48,58
9093,04/06/25,50,50,369,41,2,23
9094,09/08/02,1020,930,394,18,46,28
9095,03/09/01,680,620,316,44,48,62
9096,10/03/04,1250,1140,166,23,47,31
9097,09/01/23,2140,1950,112,23,18,16
9098,07/05/14,1870,1700,284,4,46,59
9099,06/11/14,830,760,200,6,35,74
9100,05/12/27,530,490,121,13,11,74
9101,01/09/26,30,30,191,8,29,8
9102,10/08/25,1210,1100,182,34,44,6
9103,01/03/18,2290,2090,400,43,24,62
9104,01/09/15,2210,2010,61,2,29,2
9105,02/07/08,110,100,212,34,39,30
9106,03/12/27,1320,1200,265,16,38,56
9107,07/11/14,660,600,215,42,6,59
9108,00/11/12,2070,1890,261,23,14,59
9109,09/09/20,1800,1640,243,50,16,14
9110,06/07/12,1160,1060,299,17,42,26
9111,01/09/10,1350,1230,146,10,3,24
9112,07/01/18,1430,1300,230,2,8,50
9113,08/01/26,1400,1280,223,39,36,45
9114,02/09/08,2220,2020,192,24,18,64
9115,07/03/11,420,390,20,23,35,10
9116,10/06/05,1470,1340,115,4,48,11
9117,03/02/02,150,140,188,25,8,31
9118,09/08/26,190,180,58,43,33,8
9119,01/12/03,630,580,226,47,14,72
9120,10/12/05,1810,1650,272,40,16,49
9121,02/12/07,160,150,47,43,32,55
9122,07/02/08,740,680,47,24,17,13
9123,08/12/27,300,280,318,11,15,19
9124,03/06/26,1650,1500,66,50,49,33
9125,09/03/19,1890,1720,43,33,32,54
9126,00/09/21,1020,930,83,16,26,53
9127,04/04/24,450,410,383,48,44,7
9128,09/01/20,2060,1880,93,48,2,54
9129,10/04/21,860,790,53,21,19,63
9130,08/03/26,50,50,9,38,45,60
9131,02/02/04,1160,1060,327,24,45,43
9132,08/11/15,670,610,19,31,41,17
9133,05/09/21,1330,1210,303,41,4,27
9134,04/03/25,510,470,197,48,15,47
9135,07/04/05,1570,1430,26,15,5,31
9136,06/10/07,170,160,106,6,17,29
9137,00/04/11,10,10,224,7,5,29
9138,06/09/15,1380,1260,268,27,12,10
9139,00/01/05,490,450,348,2,49,32
9140,07/04/08,1560,1420,390,29,1,39
9141,10/12/03,670,610,378,1,23,66
9142,03/05/24,50,50,66,44,47,8
9143,03/05/02,1330,1210,130,6,40,62
9144,09/11/22,1280,1170,250,18,2,46
9145,00/09/21,120,110,273,23,21,53
9146,03/04/04,1080,990,153,43,13,74
9147,02/04/06,2280,2080,96,9,44,16
9148,09/06/18,1160,1060,90,26,18,7
9149,06/11/13,10,10,345,17,50,59
9150,00/04/07,1250,1140,55,34,21,59
9151,00/02/11,10,10,104,18,20,47
9152,03/09/18,1400,1280,203,26,40,73
9153,07/03/16,1480,1350,279,29,47,59
9154,06/03/06,360,330,272,20,13,3
9155,05/07/16,2170,1980,304,36,37,38
9156,05/05/23,1520,1390,240,16,45,45
9157,09/07/28,1820,1660,111,26,20,66
9158,06/04/03,1210,1100,102,48,20,63
9159,07/04/04,0,0,268,7,31,45
9160,07/08/09,1570,1430,126,1,15,35
9161,00/05/10,1510,1380,339,40,50,44
9162,09/11/15,1240,1130,16,46,7,71
9163,08/04/13,1300,1190,127,8,15,10
9164,10/12/05,940,860,327,16,25,74
9165,00/08/26,2140,1950,42,38,5,28
9166,01/08/03,840,770,303,27,46,26
9167,05/11/02,2210,2010,93,3,30,26
9168,02/08/13,1490,1360,210,37,2,30
9169,02/03/04,160,150,5,1,30,10
9170,03/12/17,1230,1120,217,36,36,69
9171,04/09/22,1660,1510,219,20,29,60
9172,01/04/26,880,800,49,49,18,48
9173,09/05/25,1260,1150,394,3,40,7
9174,06/05/06,1990,1810,2,5,14,64
9175,00/06/19,860,790,12,5,20,10
9176,06/04/09,480,440,88,24,46,40
9177,02/07/23,840,770,76,24,21,59
9178,08/01/03,140,130,189,20,25,9
9179,04/06/28,960,880,69,28,41,48
9180,02/12/24,480,440,91,34,9,65
9181,05/02/11,140,130,368,17,24,65
9182,04/07/22,90,90,254,16,23,67
9183,02/10/21,1330,1210,377,13,29,27
9184,10/08/13,1560,1420,255,5,23,12
9185,06/07/26,10,10,314,35,32,10
9186,06/03/25,570,520,346,4,18,60
9187,09/08/02,2050,1870,188,1,38,74
9188,06/09/22,1430,1300,248,1,49,16
9189,10/05/18,2290,2090,28,22,16,29
9190,09/09/22,1030,940,196,34,29,64
9191,07/06/03,30,30,243,3,2,58
9192,01/02/01,1110,1010,265,28,46,29
9193,05/04/12,2140,1950,44,45,16,63
9194,06/02/15,1030,940,176,22,31,4
9195,00/03/12,1440,1310,33,35,19,75
9196,03/03/08,2180,1990,326,41,1,5
9197,02/12/25,1920,1750,14,25,3,3
9198,08/12/02,80,80,179,15,21,12
9199,06/07/13,1450,1320,11,41,15,76
9200,05/04/21,1930,1760,67,29,50,17
9201,06/09/27,630,580,260,14,26,34
9202,00/09/05,410,380,97,24,34,39
9203,08/07/06,1340,1220,276,39,18,21
9204,00/09/27,410,380,85,4,47,8
9205,03/07/16,880,800,341,28,33,71
9206,03/11/07,830,760,316,10,36,25
9207,02/05/07,120,110,225,19,44,35
9208,04/10/25,1700,1550,176,16,30,48
9209,00/03/06,1500,1370,50,4,27,19
9210,05/04/15,1540,1400,26,11,18,55
9211,08/11/16,1660,1510,276,13,14,70
9212,00/08/25,1650,1500,327,31,4,57
9213,06/12/15,1730,1580,145,33,3,49
9214,00/11/07,560,510,383,29,11,41
9215,09/08/17,2200,2000,196,4,37,1
9216,00/02/22,750,690,94,17,43,24
9217,06/05/02,290,270,166,15,13,6
9218,04/05/10,1390,1270,334,29,47,34
9219,06/03/18,2010,1830,98,14,44,57
9220,04/07/08,1210,1100,346,12,21,60
9221,05/04/26,380,350,52,35,12,65
9222,07/08/24,810,740,203,32,7,75
9223,05/03/07,1910,1740,372,44,20,53
9224,01/05/26,50,50,94,39,23,42
9225,09/01/13,2290,2090,79,5,43,47
9226,05/10/08,1000,910,139,3,6,7
9227,10/05/08,600,550,206,19,25,30
9228,02/12/26,1450,1320,110,3,16,50
9229,10/02/06,1990,1810,92,45,36,64
9230,02/09/16,1000,910,369,14,6,39
9231,08/10/10,1180,1080,291,49,5,59
9232,09/06/19,2210,2010,223,42,9,51
9233,10/04/04,160,150,334,15,48,23
9234,02/07/23,680,620,370,43,28,14
9235,04/03/03,2290,2090,391,49,48,29
9236,10/08/05,750,690,276,8,33,13
9237,03/08/17,900,820,345,33,42,68
9238,07/03/05,470,430,241,31,47,37
9239,09/10/20,2010,1830,223,16,48,27
9240,07/11/04,1380,1260,162,36,36,69
9241,01/09/16,1320,1200,210,9,28,57
9242,07/10/22,1980,1800,146,44,17,75
9243,02/05/05,680,620,110,14,26,18
9244,06/02/04,1910,1740,92,19,20,43
9245,10/07/01,1080,990,348,5,47,15
