"ID","ID_ODDZIAL","ID_PRACOWNIK","ID_KLIENT","ID_DATA_PRODUKCJI","ID_PRODUCENT","ID_DATA_SPRZEDAZY","MIASTO_KLIENTA","MIASTO_SPRZEDAZY","RODZAJ_INSTRUMENTU","PLATNOSC","NAZWA_INSTRUMENTU","NUMER_ZAMOWIENIA","CENA","KOSZT"
7800,13,13,49,7800,24,2,"Sosnowiec","Częstochowa","Strunowe Szarpane","Euro Bank Przelew","Mandolina",2,2030,1850
7801,28,28,39,7801,35,110,"Dąbrowa Górnicza","Chorzów","Dęte drewniane","Santander BP Blik","Kontrafagot",110,920,840
7802,26,26,34,8781,45,348,"Lublin","Gorzów Wielkopolski","Dęte drewniane","Plus Bank Blik","Klarnet",348,1120,1020
7803,44,44,5,7803,21,326,"Toruń","Zielona Góra","Dęte blaszane","BOŚ Blik","Suzafon",326,1810,1650
7804,25,25,10,8028,26,255,"Tychy","Katowice","Strunowe Szarpane","ING Bank Śląski Blik","Cytra",255,1060,970
7805,5,5,21,7805,36,5,"Bydgoszcz","Tarnów","Perkusyjne metalowe","BOŚ Przelew","Wibrafon",5,20,20
7806,3,3,32,7806,47,240,"Poznań","�?ódź","Strunowe Szarpane","Bank Millenium Blik","Shamisen",240,860,790
7807,22,22,1,8753,21,131,"Ruda Śląska","Koszalin","Dęte drewniane","Credit Agricole Blik","Saksofon",131,900,820
7808,24,24,35,7808,34,264,"Elbląg","Koszalin","Perkusyjne inne","Citi Handlowy Blik","Kastaniety",264,1450,1320
7809,3,3,32,7809,14,38,"Poznań","�?ódź","Dęte klawiszowe","Santander BP Blik","Akordeon",38,400,370
7810,45,45,42,7810,42,380,"Częstochowa","Częstochowa","Perkusyjne pytowe","Alior Bank Przelew","Gong",380,350,320
7811,11,11,35,7811,23,68,"Elbląg","Kalisz","Perkusyjne inne","PKO BP Przelew","Grzechotka",68,1020,930
7812,42,42,45,7812,3,51,"Poznań","Zielona Góra","Dęte drewniane","BOŚ Przelew","Kontrafagot",51,400,370
7813,49,49,1,9152,25,133,"Ruda Śląska","Gdynia","Dęte drewniane","TMUB Blik","Obój",133,1980,1800
7814,31,31,45,7814,22,3,"Poznań","Kalisz","Perkusyjne sztabkowe drewniane","Alior Bank Blik","Ksylofon",3,2280,2080
7815,47,47,10,7815,29,382,"Tychy","Włocławek","Elektryczne smyczkowe","PKO BP Blik","Skrzypce Elektryczne",382,1280,1170
7816,20,20,31,7816,47,227,"�?ódź","Kraków","Klasyczne smyczkowe","Gotówka","Kontrabas",227,1600,1460
7817,49,49,32,8653,7,38,"Poznań","Gdynia","Dawne smyczkowe","Santander BP Blik","Viola deamore",38,1630,1490
7818,10,10,9,9715,40,274,"Bydgoszcz","Bydgoszcz","Dęte klawiszowe","Bank Millenium Blik","Akordeon",265,1440,1310
7819,44,44,35,7819,18,68,"Elbląg","Zielona Góra","Strunowe Szarpane","PKO BP Przelew","Gitara Basowa",68,290,270
7820,30,30,40,7820,43,187,"Zabrze","Toruń","Uderzane","ING Bank Śląski Przelew","Pianino",187,160,150
7821,48,48,20,7821,16,94,"Lublin","Lublin","Dęte blaszane","Gotówka","Tuba",94,470,430
7822,23,23,10,7822,33,274,"Tychy","Ruda Śląska","Perkusyjne membranowe","Santander BP Przelew","Bębny",274,1840,1680
7823,2,2,31,7823,34,26,"�?ódź","Wałbrzych","Dawne smyczkowe","Bank Millenium Przelew","Rebec",26,530,490
7824,48,48,14,7824,37,242,"Kielce","Lublin","Dęte drewniane","Plus Bank Przelew","Flet Poprzeczny",242,1270,1160
7825,11,11,41,7825,40,335,"Wrocław","Kalisz","Strunowe Szarpane","Credit Agricole Przelew","Klawesyn",335,1990,1810
7826,10,10,47,9978,43,354,"Bydgoszcz","Bydgoszcz","Strunowe Szarpane","ING Bank Śląski Przelew","Klawesyn",354,1340,1220
7827,22,22,43,9943,31,148,"Kalisz","Koszalin","Dawne smyczkowe","ING Bank Śląski Przelew","Suka Biłgorajska",148,1230,1120
7828,24,24,20,9942,33,217,"Lublin","Koszalin","Dęte blaszane","BNP Parbias Blik","Puzon",217,1070,980
7829,11,11,49,7829,25,303,"Sosnowiec","Kalisz","Perkusyjne membranowe","PKO BP Przelew","Bębny",303,60,60
7830,26,26,50,7830,47,189,"Chorzów","Gorzów Wielkopolski","Dęte drewniane","TMUB Przelew","Klarnet",189,410,380
7831,16,16,27,9999,45,182,"Radom","Białystok","Perkusyjne rurowe","ING Bank Śląski Przelew","Dzwony Rurowe",182,2250,2050
7832,18,18,1,7832,13,133,"Ruda Śląska","Płock","Dawne smyczkowe","TMUB Blik","Rebec",133,1910,1740
7833,25,25,49,9061,35,49,"Sosnowiec","Katowice","Uderzane","Bank Millenium Blik","Keyboard ",49,570,520
7834,38,38,16,7854,26,136,"Bytom","Toruń","Perkusyjne pytowe","Bank pocztowy Blik","Gong",136,1780,1620
7835,3,3,9,7835,38,196,"Bydgoszcz","�?ódź","Klasyczne smyczkowe","Santander BP Przelew","Kontrabas",196,1150,1050
7836,31,31,15,7836,19,139,"Radom","Kalisz","Regionalne smyczkowe","Bank pocztowy Przelew","Gęśle",139,1940,1770
7837,45,45,28,8889,14,280,"Bielsko-Biała","Częstochowa","Perkusyjne inne","BNP Parbias Blik","Kastaniety",280,1120,1020
7838,5,5,42,7838,44,373,"Częstochowa","Tarnów","Klasyczne smyczkowe","ING Bank Śląski Blik","Skrzypce",373,1230,1120
7839,26,26,45,7839,41,3,"Poznań","Gorzów Wielkopolski","Dawne smyczkowe","Alior Bank Blik","Skrzypki Renesansowe",3,1690,1540
7840,1,1,39,8252,47,110,"Dąbrowa Górnicza","Zabrze","Dęte drewniane","Santander BP Blik","Flet Prosty",110,400,370
7841,44,44,31,7841,36,59,"�?ódź","Zielona Góra","Dęte blaszane","Bank pocztowy Przelew","Kornet",59,1500,1370
7842,24,24,23,8602,37,378,"Radom","Koszalin","Perkusyjne membranowe","Euro Bank Blik","Bębny",378,1210,1100
7843,43,43,2,9218,18,150,"Wrocław","Kraków","Perkusyjne rurowe","BOŚ Blik","Dzwony Rurowe",150,1550,1410
7844,31,31,7,9910,49,257,"Szczecin","Kalisz","Dawne smyczkowe","Plus Bank Przelew","Suka Biłgorajska",257,1960,1790
7845,3,3,40,8655,13,187,"Zabrze","�?ódź","Strunowe Szarpane","ING Bank Śląski Przelew","Bandżola",187,1660,1510
7846,38,38,47,7846,29,227,"Bydgoszcz","Toruń","Klasyczne smyczkowe","Bank pocztowy Przelew","Altówka",170,470,430
7847,39,39,31,8796,20,353,"�?ódź","Katowice","Dęte drewniane","Credit Agricole Przelew","Flet Poprzeczny",353,1020,930
7848,4,4,1,8287,21,74,"Ruda Śląska","Tychy","Uderzane","mBank Blik","Fortepian",74,710,650
7849,5,5,24,7849,38,253,"Radom","Tarnów","Strunowe Szarpane","Credit Agricole Blik","Bałałajka",253,1590,1450
7850,11,11,16,7850,32,393,"Bytom","Kalisz","Dęte blaszane","Getin Noble Bank Blik","Sakshorn",393,1150,1050
7851,8,8,14,7851,19,56,"Kielce","Białystok","Dęte blaszane","TMUB Blik","Kornet",56,700,640
7852,17,17,15,7852,21,317,"Radom","Radom","Strunowe Szarpane","Euro Bank Przelew","Kobza",317,2220,2020
7853,33,33,35,7853,21,262,"Elbląg","Kalisz","Regionalne smyczkowe","Bank Millenium Przelew","Gęśle",262,2030,1850
7854,34,34,26,7854,14,27,"Poznań","Szczecin","Perkusyjne prętowe","Bank Millenium Blik","Trójkąt",27,1910,1740
7855,10,10,25,7855,21,239,"Lublin","Bydgoszcz","Perkusyjne rurowe","mBank Blik","Dzwony Rurowe",239,1900,1730
7856,49,49,17,9745,39,316,"Rzeszów","Gdynia","Dęte drewniane","Santander BP Przelew","Saksofon",316,1610,1470
7857,25,25,20,7857,33,217,"Lublin","Katowice","Klasyczne smyczkowe","BNP Parbias Blik","Kontrabas",217,2130,1940
7858,14,14,4,7858,1,309,"Wałbrzych","Toruń","Klasyczne smyczkowe","Citi Handlowy Blik","Skrzypce",309,1700,1550
7859,9,9,42,9860,27,186,"Częstochowa","Gdańsk","Strunowe Szarpane","Credit Agricole Blik","Tar",186,360,330
7860,12,12,36,7860,49,365,"Kalisz","Poznań","Strunowe Szarpane","TMUB Blik","Bandżola",365,720,660
7861,8,8,27,7941,40,346,"Radom","Białystok","Klasyczne smyczkowe","TMUB Blik","Skrzypce",346,1880,1710
7862,20,20,48,8168,8,105,"Wrocław","Kraków","Perkusyjne pytowe","Plus Bank Przelew","Gong",105,1520,1390
7863,21,21,47,7863,5,366,"Bydgoszcz","Bytom","Dęte drewniane","Bank Millenium Przelew","Flet Piccolo",366,260,240
7864,19,19,14,8184,43,242,"Kielce","Poznań","Dęte blaszane","Plus Bank Przelew","Trąbka",242,2290,2090
7865,7,7,12,7865,27,269,"Lublin","Zabrze","Dęte drewniane","Plus Bank Blik","Flet Poprzeczny",269,840,770
7866,14,14,16,7866,26,45,"Bytom","Toruń","Dęte klawiszowe","ING Bank Śląski Przelew","Fisharmonia",45,470,430
7867,37,37,15,7867,12,317,"Radom","Płock","Strunowe Szarpane","Euro Bank Przelew","Kobza",317,1060,970
7868,45,45,27,9373,34,385,"Radom","Częstochowa","Dęte blaszane","Gotówka","Trąbka Sygnałowa",385,2090,1900
7869,9,9,27,8349,16,182,"Radom","Gdańsk","Dawne smyczkowe","ING Bank Śląski Przelew","Viola da Gamba",182,890,810
7870,21,21,44,7912,23,340,"Włocławek","Bytom","Perkusyjne inne","BOŚ Blik","Terkotka ",340,1500,1370
7871,35,35,16,7871,43,45,"Bytom","Katowice","Dęte drewniane","ING Bank Śląski Przelew","Klarnet",45,620,570
7872,11,11,7,7872,50,397,"Szczecin","Kalisz","Strunowe Szarpane","Bank pocztowy Blik","Banjo",397,1350,1230
7873,45,45,30,9988,50,57,"Płock","Częstochowa","Strunowe Szarpane","Santander BP Przelew","Shamisen",57,2270,2070
7874,45,45,10,8759,32,274,"Tychy","Częstochowa","Dęte drewniane","Santander BP Przelew","Flet Poprzeczny",274,0,0
7875,34,34,32,8391,18,321,"Poznań","Szczecin","Perkusyjne sztabkowe drewniane","Banek Pekao Przelew","Marimba",321,740,680
7876,44,44,42,7876,12,186,"Częstochowa","Zielona Góra","Dęte blaszane","Credit Agricole Blik","Trąbka",186,720,660
7877,15,15,29,8133,46,267,"Toruń","Zielona Góra","Perkusyjne pytowe","Plus Bank Blik","Talerze",267,190,180
7878,22,22,49,8234,45,75,"Sosnowiec","Koszalin","Strunowe Szarpane","Euro Bank Blik","Harfa",75,2050,1870
7879,5,5,36,7879,34,61,"Kalisz","Tarnów","Regionalne smyczkowe","PKO BP Przelew","Gęśle",61,600,550
7880,14,14,16,7880,34,220,"Bytom","Toruń","Strunowe Szarpane","Santander BP Blik","Gitara Klasyczna",220,1570,1430
7881,6,6,37,8873,6,31,"Sosnowiec","Gdańsk","Klasyczne smyczkowe","Gotówka","Altówka",31,120,110
7882,20,20,50,7882,18,20,"Chorzów","Kraków","Strunowe Szarpane","TMUB Blik","Tar",20,570,520
7883,35,35,42,8177,32,278,"Częstochowa","Katowice","Dawne smyczkowe","PKO BP Przelew","Skrzypce Barokowe",278,2050,1870
7884,22,22,7,8390,3,40,"Szczecin","Koszalin","Regionalne smyczkowe","Euro Bank Przelew","Gęśle",40,60,60
7885,20,20,25,7885,30,184,"Lublin","Kraków","Dawne smyczkowe","Euro Bank Blik","Rebec",184,990,900
7886,30,30,10,9527,8,351,"Tychy","Toruń","Uderzane","Santander BP Blik","Fortepian",351,1210,1100
7887,7,7,45,7887,12,174,"Poznań","Zabrze","Strunowe Szarpane","PKO BP Przelew","Harfa",174,1880,1710
7888,31,31,36,9730,9,288,"Kalisz","Kalisz","Strunowe Szarpane","mBank Przelew","Harfa",288,1880,1710
7889,21,21,15,7889,8,317,"Radom","Bytom","Dawne smyczkowe","Euro Bank Przelew","Suka Biłgorajska",317,800,730
7890,36,36,36,8733,37,386,"Kalisz","Białystok","Strunowe Szarpane","Bank Millenium Przelew","Ukulele",386,740,680
7891,27,27,37,7891,12,379,"Sosnowiec","Zielona Góra","Strunowe Szarpane","ING Bank Śląski Przelew","Gitara Basowa",379,400,370
7892,10,10,21,7892,17,106,"Bydgoszcz","Bydgoszcz","Perkusyjne rurowe","Banek Pekao Blik","Dzwony Rurowe",106,90,90
7893,41,41,35,7893,20,243,"Elbląg","Koszalin","Dęte drewniane","mBank Przelew","Kontrafagot",223,1590,1450
7894,5,5,22,7894,36,400,"Gdańsk","Tarnów","Strunowe Szarpane","Alior Bank Przelew","Bałałajka",400,1300,1190
7895,8,8,38,7895,36,399,"Bydgoszcz","Białystok","Strunowe Szarpane","BNP Parbias Przelew","Tar",399,720,660
7896,30,30,44,7896,24,297,"Włocławek","Toruń","Regionalne smyczkowe","TMUB Blik","Gęśle",297,1070,980
7897,36,36,4,7992,34,99,"Wałbrzych","Białystok","Strunowe Szarpane","Alior Bank Przelew","Lira",99,1450,1320
7898,27,27,34,7898,3,285,"Lublin","Zielona Góra","Perkusyjne membranowe","Alior Bank Blik","Kotły ",285,690,630
7899,19,19,16,7899,12,320,"Bytom","Poznań","Klasyczne smyczkowe","Bank Millenium Blik","Skrzypce",320,1590,1450
7900,13,13,18,7900,44,1,"Bydgoszcz","Częstochowa","Perkusyjne pytowe","Citi Handlowy Blik","Talerze",1,1510,1380
7901,15,15,34,9125,38,285,"Lublin","Zielona Góra","Uderzane","Alior Bank Blik","Pianino",285,300,280
7902,47,47,38,8861,6,29,"Bydgoszcz","Włocławek","Perkusyjne inne","TMUB Przelew","Terkotka ",29,2070,1890
7903,33,33,21,7903,29,33,"Bydgoszcz","Kalisz","Strunowe Szarpane","Banek Pekao Przelew","Harfa",33,2110,1920
7904,44,44,27,7904,9,182,"Radom","Zielona Góra","Dęte drewniane","ING Bank Śląski Przelew","Flet Prosty",182,2220,2020
7905,24,24,16,8019,16,338,"Bytom","Koszalin","Strunowe Szarpane","Euro Bank Przelew","Gitara Klasyczna",338,1680,1530
7906,38,38,44,9484,45,340,"Włocławek","Toruń","Perkusyjne metalowe","BOŚ Blik","Czelestra",340,1450,1320
7907,17,17,21,9689,48,343,"Bydgoszcz","Radom","Perkusyjne pytowe","TMUB Blik","Talerze",343,1600,1460
7908,16,16,50,8967,31,189,"Chorzów","Białystok","Regionalne smyczkowe","TMUB Przelew","Gęśle",189,560,510
7909,40,40,22,7909,48,229,"Gdańsk","Gliwice","Dęte drewniane","Euro Bank Blik","Kontrafagot",229,2140,1950
7910,8,8,41,7910,6,135,"Wrocław","Białystok","Dęte blaszane","Citi Handlowy Blik","Sakshorn",135,1800,1640
7911,19,19,50,7911,33,20,"Chorzów","Poznań","Dęte blaszane","TMUB Blik","Tuba",20,240,220
7912,2,2,16,7912,22,72,"Bytom","Wałbrzych","Perkusyjne pytowe","Bank pocztowy Blik","Gong",72,1040,950
7913,20,20,27,7913,11,314,"Radom","Kraków","Klasyczne smyczkowe","Bank Millenium Blik","Wiolonczela",314,1230,1120
7914,14,14,1,7914,29,248,"Ruda Śląska","Toruń","Perkusyjne inne","Bank Millenium Przelew","Kastaniety",248,1680,1530
7915,18,18,38,7915,1,29,"Bydgoszcz","Płock","Uderzane","TMUB Przelew","Cymbały",29,550,500
7916,19,19,46,7916,42,233,"Wrocław","Poznań","Strunowe Szarpane","TMUB Blik","Harfa",77,1150,1050
7917,30,30,36,7917,9,213,"Kalisz","Toruń","Dawne smyczkowe","Euro Bank Blik","Viola deamore",213,1600,1460
7918,1,1,16,7918,18,45,"Bytom","Zabrze","Perkusyjne pytowe","ING Bank Śląski Przelew","Gong",45,2110,1920
7919,41,41,8,9924,31,391,"Gliwice","Koszalin","Strunowe Szarpane","Plus Bank Przelew","Cytra",391,1660,1510
7920,49,49,41,8103,47,335,"Wrocław","Gdynia","Dęte blaszane","Credit Agricole Przelew","Puzon",335,1290,1180
7921,1,1,1,9088,43,74,"Ruda Śląska","Zabrze","Dawne smyczkowe","mBank Blik","Rebec",74,1240,1130
7922,46,46,45,9180,1,137,"Poznań","Kraków","Strunowe Szarpane","Citi Handlowy Blik","Tar",137,800,730
7923,19,19,22,8601,39,229,"Gdańsk","Poznań","Strunowe Szarpane","Euro Bank Blik","Gitara Klasyczna",229,990,900
7924,13,13,16,8422,16,338,"Bytom","Częstochowa","Strunowe Szarpane","Euro Bank Przelew","Tar",338,2070,1890
7925,39,39,39,7925,17,363,"Dąbrowa Górnicza","Katowice","Dęte blaszane","TMUB Blik","Suzafon",350,1370,1250
7926,30,30,33,7926,11,384,"Zabrze","Toruń","Uderzane","Gotówka","Cymbały",384,630,580
7927,47,47,8,7927,32,107,"Gliwice","Włocławek","Dęte drewniane","Citi Handlowy Blik","Flet Piccolo",107,640,590
7928,48,48,6,7928,22,362,"Radom","Lublin","Strunowe Szarpane","TMUB Blik","Lutnia",362,1740,1590
7929,44,44,45,7929,34,3,"Poznań","Zielona Góra","Elektryczne smyczkowe","Alior Bank Blik","Wiolonczela Elektryczna",3,920,840
7930,23,23,9,7930,32,70,"Bydgoszcz","Ruda Śląska","Strunowe Szarpane","Bank pocztowy Przelew","Shamisen",70,1500,1370
7931,30,30,15,7931,14,237,"Radom","Toruń","Perkusyjne inne","Credit Agricole Blik","Grzechotka",237,1850,1690
7932,45,45,10,7932,49,123,"Tychy","Częstochowa","Dęte drewniane","Credit Agricole Przelew","Klarnet",123,1140,1040
7933,45,45,41,7933,20,79,"Wrocław","Częstochowa","Uderzane","BOŚ Blik","Pianino",79,1580,1440
7934,32,32,16,8475,45,320,"Bytom","Kalisz","Dęte klawiszowe","Bank Millenium Blik","Organy",320,1650,1500
7935,2,2,27,9014,5,127,"Radom","Wałbrzych","Dęte blaszane","Alior Bank Przelew","Róg (Waltornia)",127,860,790
7936,31,31,23,7936,24,378,"Radom","Kalisz","Uderzane","Euro Bank Blik","Keyboard ",378,20,20
7937,39,39,44,8055,3,245,"Włocławek","Katowice","Dęte drewniane","Credit Agricole Blik","Saksofon",245,1190,1090
7938,21,21,25,9245,26,176,"Lublin","Bytom","Uderzane","Getin Noble Bank Blik","Keyboard ",176,1630,1490
7939,8,8,30,7939,4,230,"Płock","Białystok","Perkusyjne inne","Gotówka","Kastaniety",230,1680,1530
7940,13,13,43,7940,29,9,"Kalisz","Częstochowa","Strunowe Szarpane","TMUB Przelew","Shamisen",9,1950,1780
7941,44,44,48,7941,11,105,"Wrocław","Zielona Góra","Uderzane","Plus Bank Przelew","Keyboard ",105,1180,1080
7942,36,36,3,9463,40,12,"Wałbrzych","Białystok","Strunowe Szarpane","BOŚ Blik","Kobza",12,2000,1820
7943,15,15,15,8088,41,84,"Radom","Zielona Góra","Strunowe Szarpane","Santander BP Przelew","Bałałajka",84,2280,2080
7944,24,24,39,7961,5,110,"Dąbrowa Górnicza","Koszalin","Elektryczne smyczkowe","Santander BP Blik","Kontrabas Elektryczny",110,1790,1630
7945,16,16,17,8541,9,47,"Rzeszów","Białystok","Strunowe Szarpane","Plus Bank Blik","Klawesyn",47,720,660
7946,19,19,33,7946,49,71,"Zabrze","Poznań","Dawne smyczkowe","Santander BP Blik","Viola deamore",71,1880,1710
7947,45,45,45,8335,37,383,"Poznań","Częstochowa","Dęte blaszane","Citi Handlowy Blik","Sakshorn",383,490,450
7948,18,18,43,8706,40,396,"Kalisz","Płock","Uderzane","Santander BP Przelew","Fortepian",396,1580,1440
7949,13,13,31,7949,45,283,"�?ódź","Częstochowa","Strunowe Szarpane","Euro Bank Blik","Bałałajka",283,1590,1450
7950,18,18,49,8129,2,85,"Sosnowiec","Płock","Strunowe Szarpane","Bank pocztowy Blik","Tar",85,460,420
7951,44,44,21,9020,26,106,"Bydgoszcz","Zielona Góra","Strunowe Szarpane","Banek Pekao Blik","Gitara Basowa",106,0,0
7952,26,26,33,9727,9,71,"Zabrze","Gorzów Wielkopolski","Dęte klawiszowe","Santander BP Blik","Fisharmonia",71,2280,2080
7953,38,38,41,7953,8,50,"Wrocław","Toruń","Strunowe Szarpane","Bank Millenium Przelew","Cytra",50,1710,1560
7954,16,16,47,7954,10,227,"Bydgoszcz","Białystok","Perkusyjne metalowe","Bank pocztowy Przelew","Dzwonki",170,1250,1140
7955,35,35,5,7955,48,329,"Toruń","Katowice","Dęte klawiszowe","Alior Bank Blik","Akordeon",329,1010,920
7956,17,17,35,9049,28,68,"Elbląg","Radom","Uderzane","PKO BP Przelew","Keyboard ",68,2290,2090
7957,24,24,28,9227,18,87,"Bielsko-Biała","Koszalin","Klasyczne smyczkowe","Plus Bank Blik","Skrzypce",87,140,130
7958,39,39,27,8986,21,346,"Radom","Katowice","Dawne smyczkowe","TMUB Blik","Suka Biłgorajska",346,1600,1460
7959,46,46,35,7959,15,81,"Elbląg","Kraków","Strunowe Szarpane","Credit Agricole Przelew","Bałałajka",81,2130,1940
7960,3,3,36,9604,35,197,"Kalisz","�?ódź","Dęte klawiszowe","Citi Handlowy Przelew","Fisharmonia",197,460,420
7961,47,47,16,7961,44,173,"Bytom","Włocławek","Perkusyjne inne","Citi Handlowy Przelew","Grzechotka",173,530,490
7962,20,20,16,9503,12,234,"Bytom","Kraków","Klasyczne smyczkowe","Euro Bank Blik","Altówka",234,1290,1180
7963,22,22,15,9553,31,84,"Radom","Koszalin","Perkusyjne membranowe","Santander BP Przelew","Kotły ",84,160,150
7964,11,11,42,7964,18,16,"Częstochowa","Kalisz","Strunowe Szarpane","Bank pocztowy Blik","Kora",16,1820,1660
7965,31,31,4,7965,12,266,"Wałbrzych","Kalisz","Dęte klawiszowe","mBank Blik","Akordeon",266,2160,1970
7966,32,32,50,7966,18,189,"Chorzów","Kalisz","Strunowe Szarpane","TMUB Przelew","Kitara",189,2290,2090
7967,24,24,35,8425,27,264,"Elbląg","Koszalin","Dęte blaszane","Citi Handlowy Blik","Trąbka Sygnałowa",264,410,380
7968,47,47,12,7968,25,359,"Lublin","Włocławek","Perkusyjne inne","Bank pocztowy Blik","Pudełka Akustyczne",359,1280,1170
7969,34,34,23,7969,31,18,"Radom","Szczecin","Dęte drewniane","ING Bank Śląski Przelew","Flet Prosty",18,1180,1080
7970,40,40,49,8347,13,102,"Sosnowiec","Gliwice","Perkusyjne inne","Bank Millenium Blik","Terkotka ",102,380,350
7971,50,50,10,8517,37,255,"Tychy","Rzeszów","Strunowe Szarpane","ING Bank Śląski Blik","Klawesyn",255,1630,1490
7972,25,25,48,8960,16,336,"Wrocław","Katowice","Strunowe Szarpane","mBank Przelew","Kora",336,1480,1350
7973,19,19,47,7973,35,151,"Bydgoszcz","Poznań","Perkusyjne inne","Euro Bank Przelew","Terkotka ",151,2240,2040
7974,12,12,31,8068,15,283,"�?ódź","Poznań","Uderzane","Euro Bank Blik","Keyboard ",283,2120,1930
7975,33,33,50,7975,6,143,"Chorzów","Kalisz","Dęte blaszane","TMUB Przelew","Róg (Waltornia)",143,2150,1960
7976,43,43,15,7976,9,238,"Radom","Kraków","Dęte blaszane","BNP Parbias Przelew","Sakshorn",238,1630,1490
7977,13,13,28,8964,42,78,"Bielsko-Biała","Częstochowa","Dawne smyczkowe","Credit Agricole Przelew","Skrzypki Renesansowe",78,110,100
7978,9,9,34,9684,5,367,"Lublin","Gdańsk","Dęte blaszane","TMUB Blik","Helikon",367,1320,1200
7979,47,47,37,7979,30,379,"Sosnowiec","Włocławek","Dęte blaszane","ING Bank Śląski Przelew","Puzon",379,1470,1340
7980,13,13,34,7980,4,69,"Lublin","Częstochowa","Dawne smyczkowe","Alior Bank Przelew","Lira da Braccio",69,2210,2010
7981,4,4,29,7981,4,124,"Toruń","Tychy","Strunowe Szarpane","Plus Bank Blik","Klawesyn",124,1660,1510
7982,31,31,12,8991,24,359,"Lublin","Kalisz","Dęte drewniane","Bank pocztowy Blik","Flet Piccolo",359,1720,1570
7983,8,8,41,9861,31,135,"Wrocław","Białystok","Dęte blaszane","Citi Handlowy Blik","Tuba",135,1400,1280
7984,2,2,5,9176,9,90,"Toruń","Wałbrzych","Elektryczne smyczkowe","Credit Agricole Przelew","Altówka Elektryczna",90,1130,1030
7985,14,14,27,7985,46,372,"Radom","Toruń","Uderzane","BOŚ Blik","Fortepian",372,2250,2050
7986,34,34,49,7986,30,85,"Sosnowiec","Szczecin","Dęte drewniane","Bank pocztowy Blik","Fagot",85,460,420
7987,27,27,12,7987,18,296,"Lublin","Zielona Góra","Dawne smyczkowe","Santander BP Blik","Rebec",296,1480,1350
7988,16,16,16,7988,2,319,"Bytom","Białystok","Dawne smyczkowe","Bank pocztowy Blik","Viola deamore",319,120,110
7989,15,15,34,7989,6,42,"Lublin","Zielona Góra","Dęte blaszane","Getin Noble Bank Przelew","Sakshorn",42,910,830
7990,14,14,19,9543,25,207,"Wrocław","Toruń","Perkusyjne metalowe","Banek Pekao Blik","Wibrafon",207,150,140
7991,1,1,39,7991,11,128,"Dąbrowa Górnicza","Zabrze","Perkusyjne prętowe","Citi Handlowy Przelew","Trójkąt",128,1070,980
